Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_2695928|B/Shanghai-Fengxian/1195/2021|2021-03-03	EPI_ISL_2695928	EPI_ISL_2695928|B/Shanghai-Fengxian/1195/2021|2021-03-03	2021-03-03	Asia / China	China	V1A.3/150K
EPI_ISL_2695929|B/Jiangxi-Xihu/1220/2021|2021-03-03	EPI_ISL_2695929	EPI_ISL_2695929|B/Jiangxi-Xihu/1220/2021|2021-03-03	2021-03-03	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695930|B/Ningxia-Shapotou/1178/2021|2021-03-03	EPI_ISL_2695930	EPI_ISL_2695930|B/Ningxia-Shapotou/1178/2021|2021-03-03	2021-03-03	Asia / China / Ningxia	China	V1A.3/150K
EPI_ISL_2695931|B/Hunan-Yuhua/1334/2021|2021-03-02	EPI_ISL_2695931	EPI_ISL_2695931|B/Hunan-Yuhua/1334/2021|2021-03-02	2021-03-02	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695933|B/Fujian-Sanyuan/2293/2021|2021-03-02	EPI_ISL_2695933	EPI_ISL_2695933|B/Fujian-Sanyuan/2293/2021|2021-03-02	2021-03-02	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2695934|B/Guizhou-Kaili/1189/2021|2021-03-02	EPI_ISL_2695934	EPI_ISL_2695934|B/Guizhou-Kaili/1189/2021|2021-03-02	2021-03-02	Asia / China / Guizhou	China	V1A.3/150K
EPI_ISL_2695935|B/Fujian-Jiaocheng/1430/2021|2021-03-02	EPI_ISL_2695935	EPI_ISL_2695935|B/Fujian-Jiaocheng/1430/2021|2021-03-02	2021-03-02	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2695936|B/Ningxia-Shapotou/1174/2021|2021-03-02	EPI_ISL_2695936	EPI_ISL_2695936|B/Ningxia-Shapotou/1174/2021|2021-03-02	2021-03-02	Asia / China / Ningxia	China	V1A.3/150K
EPI_ISL_2695937|B/Hunan-Louxin/1171/2021|2021-03-02	EPI_ISL_2695937	EPI_ISL_2695937|B/Hunan-Louxin/1171/2021|2021-03-02	2021-03-02	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695938|B/Zhejiang-Wuxin/1211/2021|2021-03-01	EPI_ISL_2695938	EPI_ISL_2695938|B/Zhejiang-Wuxin/1211/2021|2021-03-01	2021-03-01	Asia / China / Zhejiang	China	V1A/165N
EPI_ISL_2695939|B/Zhejiang-Nanhu/1184/2021|2021-03-01	EPI_ISL_2695939	EPI_ISL_2695939|B/Zhejiang-Nanhu/1184/2021|2021-03-01	2021-03-01	Asia / China / Zhejiang	China	V1A.3/150K
EPI_ISL_2695941|B/Guizhou-Huichuan/1175/2021|2021-03-01	EPI_ISL_2695941	EPI_ISL_2695941|B/Guizhou-Huichuan/1175/2021|2021-03-01	2021-03-01	Asia / China / Guizhou	China	V1A.3/150K
EPI_ISL_2695942|B/Fujian-Jiaocheng/1407/2021|2021-03-01	EPI_ISL_2695942	EPI_ISL_2695942|B/Fujian-Jiaocheng/1407/2021|2021-03-01	2021-03-01	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2695943|B/Fujian-Jiaocheng/1395/2021|2021-02-28	EPI_ISL_2695943	EPI_ISL_2695943|B/Fujian-Jiaocheng/1395/2021|2021-02-28	2021-02-28	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2695945|B/Zhejiang-Nanhu/1182/2021|2021-02-25	EPI_ISL_2695945	EPI_ISL_2695945|B/Zhejiang-Nanhu/1182/2021|2021-02-25	2021-02-25	Asia / China / Zhejiang	China	V1A.3/150K
EPI_ISL_2695946|B/Henan-Beiguan/1165/2021|2021-02-24	EPI_ISL_2695946	EPI_ISL_2695946|B/Henan-Beiguan/1165/2021|2021-02-24	2021-02-24	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2695947|B/Gansu-Maoji/1153/2021|2021-02-24	EPI_ISL_2695947	EPI_ISL_2695947|B/Gansu-Maoji/1153/2021|2021-02-24	2021-02-24	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2695948|B/Guizhou-Huichuan/1158/2021|2021-02-22	EPI_ISL_2695948	EPI_ISL_2695948|B/Guizhou-Huichuan/1158/2021|2021-02-22	2021-02-22	Asia / China / Guizhou	China	V1A.3/150K
EPI_ISL_2695950|B/Hunan-Kaifu/1146/2021|2021-02-22	EPI_ISL_2695950	EPI_ISL_2695950|B/Hunan-Kaifu/1146/2021|2021-02-22	2021-02-22	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695951|B/Hubei-Jiangan/1224/2021|2021-02-22	EPI_ISL_2695951	EPI_ISL_2695951|B/Hubei-Jiangan/1224/2021|2021-02-22	2021-02-22	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2695953|B/Shanghai-Huangpu/1210/2021|2021-02-21	EPI_ISL_2695953	EPI_ISL_2695953|B/Shanghai-Huangpu/1210/2021|2021-02-21	2021-02-21	Asia / China	China	V1A.3/150K
EPI_ISL_2695954|B/Qinghai-Yushu/1100/2021|2021-03-21	EPI_ISL_2695954	EPI_ISL_2695954|B/Qinghai-Yushu/1100/2021|2021-03-21	2021-03-21	Asia / China / Qinghai	China	V1A.3/150K
EPI_ISL_2695955|B/Guangdong-Chikan/8137/2021|2021-04-12	EPI_ISL_2695955	EPI_ISL_2695955|B/Guangdong-Chikan/8137/2021|2021-04-12	2021-04-12	Asia / China / Guangdong	China	V1A.3/150K
EPI_ISL_2695956|B/Fujian-Jianou/324/2021|2021-04-13	EPI_ISL_2695956	EPI_ISL_2695956|B/Fujian-Jianou/324/2021|2021-04-13	2021-04-13	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2695958|B/Gansu-Jingyuan/1298/2021|2021-04-13	EPI_ISL_2695958	EPI_ISL_2695958|B/Gansu-Jingyuan/1298/2021|2021-04-13	2021-04-13	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2695959|B/Jiangsu-Jurong/1286/2021|2021-04-13	EPI_ISL_2695959	EPI_ISL_2695959|B/Jiangsu-Jurong/1286/2021|2021-04-13	2021-04-13	Asia / China / Jiangsu	China	V1A.3/150K
EPI_ISL_2695961|B/Jiangxi-Xihu/1356/2021|2021-04-14	EPI_ISL_2695961	EPI_ISL_2695961|B/Jiangxi-Xihu/1356/2021|2021-04-14	2021-04-14	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695964|B/Hubei-Wujiagang/1411/2021|2021-04-15	EPI_ISL_2695964	EPI_ISL_2695964|B/Hubei-Wujiagang/1411/2021|2021-04-15	2021-04-15	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2695966|B/Qinghai-Gonghe/1259/2021|2021-04-18	EPI_ISL_2695966	EPI_ISL_2695966|B/Qinghai-Gonghe/1259/2021|2021-04-18	2021-04-18	Asia / China / Qinghai	China	V1A.3/150K
EPI_ISL_2695967|B/Gansu-Linxia/1521/2021|2021-04-19	EPI_ISL_2695967	EPI_ISL_2695967|B/Gansu-Linxia/1521/2021|2021-04-19	2021-04-19	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2695968|B/Fujian-Zhangpu/318/2021|2021-04-20	EPI_ISL_2695968	EPI_ISL_2695968|B/Fujian-Zhangpu/318/2021|2021-04-20	2021-04-20	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2695970|B/Jiangxi-Donghu/1751/2021|2021-04-21	EPI_ISL_2695970	EPI_ISL_2695970|B/Jiangxi-Donghu/1751/2021|2021-04-21	2021-04-21	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695972|B/Gansu-Jingyuan/320/2021|2021-04-23	EPI_ISL_2695972	EPI_ISL_2695972|B/Gansu-Jingyuan/320/2021|2021-04-23	2021-04-23	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2695973|B/Gansu-Linxia/1558/2021|2021-04-26	EPI_ISL_2695973	EPI_ISL_2695973|B/Gansu-Linxia/1558/2021|2021-04-26	2021-04-26	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2695975|B/Neimenggu-Kundoulun/1312/2021|2021-04-26	EPI_ISL_2695975	EPI_ISL_2695975|B/Neimenggu-Kundoulun/1312/2021|2021-04-26	2021-04-26	Asia / China / Neimenggu	China	V1A.3/150K
EPI_ISL_2695976|B/Jiangxi-Zhushan/1414/2021|2021-04-26	EPI_ISL_2695976	EPI_ISL_2695976|B/Jiangxi-Zhushan/1414/2021|2021-04-26	2021-04-26	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695977|B/Hubei-Yuanan/232/2021|2021-04-27	EPI_ISL_2695977	EPI_ISL_2695977|B/Hubei-Yuanan/232/2021|2021-04-27	2021-04-27	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2695978|B/Jiangxi-Zhanggong/539/2021|2021-03-31	EPI_ISL_2695978	EPI_ISL_2695978|B/Jiangxi-Zhanggong/539/2021|2021-03-31	2021-03-31	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695979|B/Jiangxi-Zhanggong/1346/2021|2021-04-05	EPI_ISL_2695979	EPI_ISL_2695979|B/Jiangxi-Zhanggong/1346/2021|2021-04-05	2021-04-05	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695980|B/Jiangxi-Zhushan/1345/2021|2021-04-05	EPI_ISL_2695980	EPI_ISL_2695980|B/Jiangxi-Zhushan/1345/2021|2021-04-05	2021-04-05	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2695981|B/Chongqing-Yubei/1388/2021|2021-04-06	EPI_ISL_2695981	EPI_ISL_2695981|B/Chongqing-Yubei/1388/2021|2021-04-06	2021-04-06	Asia / China / Chongqing	China	V1A.3/150K
EPI_ISL_2695982|B/Henan-Jinshui/1269/2021|2021-04-12	EPI_ISL_2695982	EPI_ISL_2695982|B/Henan-Jinshui/1269/2021|2021-04-12	2021-04-12	Asia / China	China	V1A.3/150K
EPI_ISL_2695983|B/Zhejiang-Kecheng/1343/2021|2021-04-12	EPI_ISL_2695983	EPI_ISL_2695983|B/Zhejiang-Kecheng/1343/2021|2021-04-12	2021-04-12	Asia / China / Zhejiang	China	V1A.3/150K
EPI_ISL_2695984|B/Henan-Dengfeng/311/2021|2021-04-14	EPI_ISL_2695984	EPI_ISL_2695984|B/Henan-Dengfeng/311/2021|2021-04-14	2021-04-14	Asia / China	China	V1A.3/150K
EPI_ISL_2695985|B/Hunan-Jishou/1678/2021|2021-04-18	EPI_ISL_2695985	EPI_ISL_2695985|B/Hunan-Jishou/1678/2021|2021-04-18	2021-04-18	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695986|B/Hunan-Zhengxiang/322/2021|2021-04-19	EPI_ISL_2695986	EPI_ISL_2695986|B/Hunan-Zhengxiang/322/2021|2021-04-19	2021-04-19	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695988|B/Zhejiang-Haishu/1785/2021|2021-04-19	EPI_ISL_2695988	EPI_ISL_2695988|B/Zhejiang-Haishu/1785/2021|2021-04-19	2021-04-19	Asia / China / Zhejiang	China	V1A.3/150K
EPI_ISL_2695989|B/Hunan-Yanfeng/1309/2021|2021-04-20	EPI_ISL_2695989	EPI_ISL_2695989|B/Hunan-Yanfeng/1309/2021|2021-04-20	2021-04-20	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695991|B/Hunan-Jingzhoumiaozudongzuzizhi/35/2021|2021-04-22	EPI_ISL_2695991	EPI_ISL_2695991|B/Hunan-Jingzhoumiaozudongzuzizhi/35/2021|2021-04-22	2021-04-22	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695992|B/Henan-Luolong/1218/2021|2021-03-17	EPI_ISL_2695992	EPI_ISL_2695992|B/Henan-Luolong/1218/2021|2021-03-17	2021-03-17	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2695993|B/Qinghai-Yushu/194/2021|2021-03-20	EPI_ISL_2695993	EPI_ISL_2695993|B/Qinghai-Yushu/194/2021|2021-03-20	2021-03-20	Asia / China / Qinghai	China	V1A.3/150K
EPI_ISL_2695994|B/Hubei-Xianan/1346/2021|2021-03-22	EPI_ISL_2695994	EPI_ISL_2695994|B/Hubei-Xianan/1346/2021|2021-03-22	2021-03-22	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2695995|B/Neimenggu-Dongsheng/1233/2021|2021-03-23	EPI_ISL_2695995	EPI_ISL_2695995|B/Neimenggu-Dongsheng/1233/2021|2021-03-23	2021-03-23	Asia / China / Neimenggu	China	V1A.3/150K
EPI_ISL_2695997|B/Guangxi-Xixiangtang/1259/2021|2021-03-30	EPI_ISL_2695997	EPI_ISL_2695997|B/Guangxi-Xixiangtang/1259/2021|2021-03-30	2021-03-30	Asia / China / Guangxi	China	V1A.3/150K
EPI_ISL_2695998|B/Hunan-Beihu/1542/2021|2021-03-31	EPI_ISL_2695998	EPI_ISL_2695998|B/Hunan-Beihu/1542/2021|2021-03-31	2021-03-31	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2695999|B/Qinghai-Yushu/1146/2021|2021-03-31	EPI_ISL_2695999	EPI_ISL_2695999|B/Qinghai-Yushu/1146/2021|2021-03-31	2021-03-31	Asia / China / Qinghai	China	V1A.3/150K
EPI_ISL_2696000|B/Neimenggu-Donghe/1323/2021|2021-03-31	EPI_ISL_2696000	EPI_ISL_2696000|B/Neimenggu-Donghe/1323/2021|2021-03-31	2021-03-31	Asia / China / Neimenggu	China	V1A.3/150K
EPI_ISL_2696001|B/Hubei-Wujiagang/1375/2021|2021-04-01	EPI_ISL_2696001	EPI_ISL_2696001|B/Hubei-Wujiagang/1375/2021|2021-04-01	2021-04-01	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2696003|B/Qinghai-Yushu/1161/2021|2021-04-04	EPI_ISL_2696003	EPI_ISL_2696003|B/Qinghai-Yushu/1161/2021|2021-04-04	2021-04-04	Asia / China / Qinghai	China	V1A.3/150K
EPI_ISL_2696004|B/Hunan-Yuhua/1523/2021|2021-04-05	EPI_ISL_2696004	EPI_ISL_2696004|B/Hunan-Yuhua/1523/2021|2021-04-05	2021-04-05	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2696005|B/Neimenggu-Dongsheng/1276/2021|2021-04-05	EPI_ISL_2696005	EPI_ISL_2696005|B/Neimenggu-Dongsheng/1276/2021|2021-04-05	2021-04-05	Asia / China / Neimenggu	China	V1A.3/150K
EPI_ISL_2696006|B/Fujian-Siming/1339/2021|2021-04-05	EPI_ISL_2696006	EPI_ISL_2696006|B/Fujian-Siming/1339/2021|2021-04-05	2021-04-05	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2696007|B/Neimenggu-Dongsheng/1277/2021|2021-04-05	EPI_ISL_2696007	EPI_ISL_2696007|B/Neimenggu-Dongsheng/1277/2021|2021-04-05	2021-04-05	Asia / China / Neimenggu	China	V1A.3/150K
EPI_ISL_2696008|B/Hunan-Kaifu/1276/2021|2021-04-05	EPI_ISL_2696008	EPI_ISL_2696008|B/Hunan-Kaifu/1276/2021|2021-04-05	2021-04-05	Asia / China / Hunan	China	V1A
EPI_ISL_2696010|B/Sichuan-Fucheng/1637/2021|2021-04-09	EPI_ISL_2696010	EPI_ISL_2696010|B/Sichuan-Fucheng/1637/2021|2021-04-09	2021-04-09	Asia / China / Sichuan	China	V1A.3/150K
EPI_ISL_2696011|B/Gansu-Jingyuan/1281/2021|2021-04-06	EPI_ISL_2696011	EPI_ISL_2696011|B/Gansu-Jingyuan/1281/2021|2021-04-06	2021-04-06	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2696012|B/Hunan-Beihu/1596/2021|2021-04-10	EPI_ISL_2696012	EPI_ISL_2696012|B/Hunan-Beihu/1596/2021|2021-04-10	2021-04-10	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2696013|B/Hunan-Daxiang/1465/2021|2021-04-12	EPI_ISL_2696013	EPI_ISL_2696013|B/Hunan-Daxiang/1465/2021|2021-04-12	2021-04-12	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2696014|B/Henan-Zhaoling/1269/2021|2021-04-12	EPI_ISL_2696014	EPI_ISL_2696014|B/Henan-Zhaoling/1269/2021|2021-04-12	2021-04-12	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2696015|B/Zhejiang-Yongkang/1370/2021|2021-04-12	EPI_ISL_2696015	EPI_ISL_2696015|B/Zhejiang-Yongkang/1370/2021|2021-04-12	2021-04-12	Asia / China / Zhejiang	China	V1A.3/150K
EPI_ISL_2696017|B/Sichuan-Qingyang/1885/2021|2021-04-12	EPI_ISL_2696017	EPI_ISL_2696017|B/Sichuan-Qingyang/1885/2021|2021-04-12	2021-04-12	Asia / China / Sichuan	China	V1A.3/150K
EPI_ISL_2696019|B/Gansu-Jingyuan/1287/2021|2021-04-12	EPI_ISL_2696019	EPI_ISL_2696019|B/Gansu-Jingyuan/1287/2021|2021-04-12	2021-04-12	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2696020|B/Hunan-Tianyuan/386/2021|2021-04-15	EPI_ISL_2696020	EPI_ISL_2696020|B/Hunan-Tianyuan/386/2021|2021-04-15	2021-04-15	Asia / China	China	V1A.3/150K
EPI_ISL_2696022|B/Henan-Jiefang/1312/2021|2021-04-15	EPI_ISL_2696022	EPI_ISL_2696022|B/Henan-Jiefang/1312/2021|2021-04-15	2021-04-15	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2696023|B/Yunnan-Malong/329/2021|2021-04-16	EPI_ISL_2696023	EPI_ISL_2696023|B/Yunnan-Malong/329/2021|2021-04-16	2021-04-16	Asia / China	China	V1A.3/133R
EPI_ISL_2696024|B/Hubei-Jiangan/1403/2021|2021-04-19	EPI_ISL_2696024	EPI_ISL_2696024|B/Hubei-Jiangan/1403/2021|2021-04-19	2021-04-19	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2696026|B/Gansu-Pingchuan/32/2021|2021-04-19	EPI_ISL_2696026	EPI_ISL_2696026|B/Gansu-Pingchuan/32/2021|2021-04-19	2021-04-19	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2696027|B/Hunan-Tianyuan/338/2021|2021-03-16	EPI_ISL_2696027	EPI_ISL_2696027|B/Hunan-Tianyuan/338/2021|2021-03-16	2021-03-16	Asia / China	China	V1A.3/150K
EPI_ISL_2696028|B/Ningxia-Shapotou/1214/2021|2021-03-16	EPI_ISL_2696028	EPI_ISL_2696028|B/Ningxia-Shapotou/1214/2021|2021-03-16	2021-03-16	Asia / China / Ningxia	China	V1A.3/150K
EPI_ISL_2696029|B/Guangdong-Zhongshan/1225/2021|2021-03-16	EPI_ISL_2696029	EPI_ISL_2696029|B/Guangdong-Zhongshan/1225/2021|2021-03-16	2021-03-16	Asia / China / Guangdong	China	V1A.3/150K
EPI_ISL_2696030|B/Jiangxi-Donghu/1468/2021|2021-03-16	EPI_ISL_2696030	EPI_ISL_2696030|B/Jiangxi-Donghu/1468/2021|2021-03-16	2021-03-16	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2696031|B/Jiangxi-Yuehu/1292/2021|2021-03-16	EPI_ISL_2696031	EPI_ISL_2696031|B/Jiangxi-Yuehu/1292/2021|2021-03-16	2021-03-16	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2696034|B/Hainan-Meilan/33/2021|2021-03-17	EPI_ISL_2696034	EPI_ISL_2696034|B/Hainan-Meilan/33/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696035|B/Hainan-Meilan/39/2021|2021-03-17	EPI_ISL_2696035	EPI_ISL_2696035|B/Hainan-Meilan/39/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696036|B/Hainan-Meilan/316/2021|2021-03-17	EPI_ISL_2696036	EPI_ISL_2696036|B/Hainan-Meilan/316/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696037|B/Hainan-Meilan/32/2021|2021-03-17	EPI_ISL_2696037	EPI_ISL_2696037|B/Hainan-Meilan/32/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696039|B/Jiangxi-Zhanggong/52/2021|2021-03-17	EPI_ISL_2696039	EPI_ISL_2696039|B/Jiangxi-Zhanggong/52/2021|2021-03-17	2021-03-17	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2696040|B/Hainan-Meilan/31/2021|2021-03-17	EPI_ISL_2696040	EPI_ISL_2696040|B/Hainan-Meilan/31/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696041|B/Hainan-Meilan/311/2021|2021-03-17	EPI_ISL_2696041	EPI_ISL_2696041|B/Hainan-Meilan/311/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696042|B/Hunan-Yanfeng/1205/2021|2021-03-17	EPI_ISL_2696042	EPI_ISL_2696042|B/Hunan-Yanfeng/1205/2021|2021-03-17	2021-03-17	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2696044|B/Shanxi-Xinghualing/1365/2021|2021-03-17	EPI_ISL_2696044	EPI_ISL_2696044|B/Shanxi-Xinghualing/1365/2021|2021-03-17	2021-03-17	Asia / China / Shanxi	China	V1A.3/150K
EPI_ISL_2696045|B/Fujian-Zhangpu/34/2021|2021-03-22	EPI_ISL_2696045	EPI_ISL_2696045|B/Fujian-Zhangpu/34/2021|2021-03-22	2021-03-22	Asia / China / Fujian	China	V1A.3/150K
EPI_ISL_2696047|B/Hunan-Louxin/1228/2021|2021-03-23	EPI_ISL_2696047	EPI_ISL_2696047|B/Hunan-Louxin/1228/2021|2021-03-23	2021-03-23	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2696048|B/Hunan-Yuhu/1245/2021|2021-03-24	EPI_ISL_2696048	EPI_ISL_2696048|B/Hunan-Yuhu/1245/2021|2021-03-24	2021-03-24	Asia / China / Hunan	China	V1A.3/150K
EPI_ISL_2696050|B/Jiangxi-Xinzhou/5112/2021|2021-03-25	EPI_ISL_2696050	EPI_ISL_2696050|B/Jiangxi-Xinzhou/5112/2021|2021-03-25	2021-03-25	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2696051|B/Chongqing-Qianjiang/1315/2021|2021-03-28	EPI_ISL_2696051	EPI_ISL_2696051|B/Chongqing-Qianjiang/1315/2021|2021-03-28	2021-03-28	Asia / China / Chongqing	China	V1A.3/150K
EPI_ISL_2696052|B/Shanghai-Jiading/1243/2021|2021-03-28	EPI_ISL_2696052	EPI_ISL_2696052|B/Shanghai-Jiading/1243/2021|2021-03-28	2021-03-28	Asia / China / Shanghai	China	V1A.3/150K
EPI_ISL_2696053|B/Guizhou-Huichuan/1251/2021|2021-03-29	EPI_ISL_2696053	EPI_ISL_2696053|B/Guizhou-Huichuan/1251/2021|2021-03-29	2021-03-29	Asia / China / Guizhou	China	V1A.3/150K
EPI_ISL_2696055|B/Henan-Shanyang/37/2021|2021-03-29	EPI_ISL_2696055	EPI_ISL_2696055|B/Henan-Shanyang/37/2021|2021-03-29	2021-03-29	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2696057|B/Henan-Shanyang/311/2021|2021-03-29	EPI_ISL_2696057	EPI_ISL_2696057|B/Henan-Shanyang/311/2021|2021-03-29	2021-03-29	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2696059|B/Gansu-Xifeng/1247/2021|2021-03-29	EPI_ISL_2696059	EPI_ISL_2696059|B/Gansu-Xifeng/1247/2021|2021-03-29	2021-03-29	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2696060|B/Guangdong-Yuncheng/1502/2021|2021-03-29	EPI_ISL_2696060	EPI_ISL_2696060|B/Guangdong-Yuncheng/1502/2021|2021-03-29	2021-03-29	Asia / China / Guangdong	China	V1A.3/150K
EPI_ISL_2696061|B/Qinghai-Yushu/1170/2021|2021-03-29	EPI_ISL_2696061	EPI_ISL_2696061|B/Qinghai-Yushu/1170/2021|2021-03-29	2021-03-29	Asia / China / Qinghai	China	V1A.3/150K
EPI_ISL_2696063|B/Hubei-Xianan/1387/2021|2021-03-29	EPI_ISL_2696063	EPI_ISL_2696063|B/Hubei-Xianan/1387/2021|2021-03-29	2021-03-29	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2696064|B/Gansu-Baiyin/1245/2021|2021-03-30	EPI_ISL_2696064	EPI_ISL_2696064|B/Gansu-Baiyin/1245/2021|2021-03-30	2021-03-30	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2696065|B/Gansu-Jingyuan/1251/2021|2021-03-30	EPI_ISL_2696065	EPI_ISL_2696065|B/Gansu-Jingyuan/1251/2021|2021-03-30	2021-03-30	Asia / China / Gansu	China	V1A.3/150K
EPI_ISL_2696066|B/Henan-Luolong/1258/2021|2021-03-30	EPI_ISL_2696066	EPI_ISL_2696066|B/Henan-Luolong/1258/2021|2021-03-30	2021-03-30	Asia / China / Henan	China	V1A.3/150K
EPI_ISL_2696067|B/Hainan-Meilan/35/2021|2021-03-17	EPI_ISL_2696067	EPI_ISL_2696067|B/Hainan-Meilan/35/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696068|B/Hainan-Meilan/314/2021|2021-03-17	EPI_ISL_2696068	EPI_ISL_2696068|B/Hainan-Meilan/314/2021|2021-03-17	2021-03-17	Asia / China / Hainan	China	V1A.3/150K
EPI_ISL_2696070|B/Guizhou-Xixiu/1218/2021|2021-03-18	EPI_ISL_2696070	EPI_ISL_2696070|B/Guizhou-Xixiu/1218/2021|2021-03-18	2021-03-18	Asia / China / Guizhou	China	V1A.3/150K
EPI_ISL_2696071|B/Hubei-Xiling/1280/2021|2021-03-18	EPI_ISL_2696071	EPI_ISL_2696071|B/Hubei-Xiling/1280/2021|2021-03-18	2021-03-18	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2696073|B/Hubei-Wujiagang/1299/2021|2021-03-18	EPI_ISL_2696073	EPI_ISL_2696073|B/Hubei-Wujiagang/1299/2021|2021-03-18	2021-03-18	Asia / China / Hubei	China	V1A.3/150K
EPI_ISL_2696075|B/Shaanxi-Zhenan/388/2021|2021-03-19	EPI_ISL_2696075	EPI_ISL_2696075|B/Shaanxi-Zhenan/388/2021|2021-03-19	2021-03-19	Asia / China	China	V1A.3/150K
EPI_ISL_2696077|B/Jiangxi-Xinzhou/1288/2021|2021-03-23	EPI_ISL_2696077	EPI_ISL_2696077|B/Jiangxi-Xinzhou/1288/2021|2021-03-23	2021-03-23	Asia / China / Jiangxi	China	V1A.3/150K
EPI_ISL_2696078|B/Jiangsu-Danyang/1230/2021|2021-03-23	EPI_ISL_2696078	EPI_ISL_2696078|B/Jiangsu-Danyang/1230/2021|2021-03-23	2021-03-23	Asia / China / Jiangsu	China	V1A.3/150K
EPI_ISL_2696079|B/Ningxia-Shapotou/1226/2021|2021-03-23	EPI_ISL_2696079	EPI_ISL_2696079|B/Ningxia-Shapotou/1226/2021|2021-03-23	2021-03-23	Asia / China / Ningxia	China	V1A.3/150K
EPI_ISL_2696080|B/Guangxi-Chengzhong/1368/2021|2021-03-24	EPI_ISL_2696080	EPI_ISL_2696080|B/Guangxi-Chengzhong/1368/2021|2021-03-24	2021-03-24	Asia / China / Guangxi	China	V1A.3/150K
EPI_ISL_2696081|B/Hunan-Tianyuan/348/2021|2021-03-25	EPI_ISL_2696081	EPI_ISL_2696081|B/Hunan-Tianyuan/348/2021|2021-03-25	2021-03-25	Asia / China	China	V1A.3/150K
