Taxa	Isolate_Id	strain	date	Location	country	clade
EPI_ISL_208627|A/Ontario/RV2414/2015|2015-11-12	EPI_ISL_208627	EPI_ISL_208627|A/Ontario/RV2414/2015|2015-11-12	2015-11-12	North America / Canada	Canada	A1
EPI_ISL_210374|A/SAPPORO/71/2015|2015-12-15	EPI_ISL_210374	EPI_ISL_210374|A/SAPPORO/71/2015|2015-12-15	2015-12-15	Asia / Japan	Japan	3c2.A
EPI_ISL_2178976|A/Moscow/CRIE/2/2021|2021-05-04	EPI_ISL_2178976	EPI_ISL_2178976|A/Moscow/CRIE/2/2021|2021-05-04	2021-05-04	Europe / Russian Federation / Moscow	Russian Federation	A1b/94N
EPI_ISL_219238|A/Nevada/22/2016|2016-03-04	EPI_ISL_219238	EPI_ISL_219238|A/Nevada/22/2016|2016-03-04	2016-03-04	North America / United States / Nevada	United States	3c3.A
EPI_ISL_220299|A/Texas/88/2016|2016-02-24	EPI_ISL_220299	EPI_ISL_220299|A/Texas/88/2016|2016-02-24	2016-02-24	North America / United States / Texas	United States	3c3.A
EPI_ISL_2233234|A/Darwin/12/2021|2021-02-21	EPI_ISL_2233234	EPI_ISL_2233234|A/Darwin/12/2021|2021-02-21	2021-02-21	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_2233235|A/Darwin/11/2021|2021-02-20	EPI_ISL_2233235	EPI_ISL_2233235|A/Darwin/11/2021|2021-02-20	2021-02-20	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_2233240|A/Darwin/9/2021|2021-04-17	EPI_ISL_2233240	EPI_ISL_2233240|A/Darwin/9/2021|2021-04-17	2021-04-17	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_2233242|A/Nepal/20FL1671/2020|2020-09-27	EPI_ISL_2233242	EPI_ISL_2233242|A/Nepal/20FL1671/2020|2020-09-27	2020-09-27	Asia / Nepal	Nepal	A1b/94N
EPI_ISL_2233243|A/Nepal/20FL2312/2020|2020-12-19	EPI_ISL_2233243	EPI_ISL_2233243|A/Nepal/20FL2312/2020|2020-12-19	2020-12-19	Asia / Nepal	Nepal	A1b/94N
EPI_ISL_2233244|A/Nepal/21FL0201/2021|2021-02-01	EPI_ISL_2233244	EPI_ISL_2233244|A/Nepal/21FL0201/2021|2021-02-01	2021-02-01	Asia / Nepal	Nepal	A1b/94N
EPI_ISL_2234357|A/Stockholm/5/2021|2021-04-16	EPI_ISL_2234357	EPI_ISL_2234357|A/Stockholm/5/2021|2021-04-16	2021-04-16	Europe / Sweden / Stockholms lan	Sweden	A1b/94N
EPI_ISL_2234358|A/Stockholm/6/2021|2021-04-23	EPI_ISL_2234358	EPI_ISL_2234358|A/Stockholm/6/2021|2021-04-23	2021-04-23	Europe / Sweden / Stockholms lan	Sweden	A1b/94N
EPI_ISL_2245215|A/Pennsylvania/253/2020|2020-03-16	EPI_ISL_2245215	EPI_ISL_2245215|A/Pennsylvania/253/2020|2020-03-16	2020-03-16	North America / United States / Pennsylvania	United States	A1b/137F
EPI_ISL_2245459|A/Laos/799/2021|2021-03-01	EPI_ISL_2245459	EPI_ISL_2245459|A/Laos/799/2021|2021-03-01	2021-03-01	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245460|A/Laos/766/2021|2021-03-02	EPI_ISL_2245460	EPI_ISL_2245460|A/Laos/766/2021|2021-03-02	2021-03-02	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245461|A/Laos/418/2021|2021-02-09	EPI_ISL_2245461	EPI_ISL_2245461|A/Laos/418/2021|2021-02-09	2021-02-09	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/137F
EPI_ISL_2245462|A/Laos/527/2021|2021-02-16	EPI_ISL_2245462	EPI_ISL_2245462|A/Laos/527/2021|2021-02-16	2021-02-16	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245463|A/Laos/504/2021|2021-02-16	EPI_ISL_2245463	EPI_ISL_2245463|A/Laos/504/2021|2021-02-16	2021-02-16	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245464|A/Laos/469/2021|2021-02-08	EPI_ISL_2245464	EPI_ISL_2245464|A/Laos/469/2021|2021-02-08	2021-02-08	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245465|A/Laos/580/2021|2021-02-21	EPI_ISL_2245465	EPI_ISL_2245465|A/Laos/580/2021|2021-02-21	2021-02-21	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245466|A/Laos/785/2021|2021-03-01	EPI_ISL_2245466	EPI_ISL_2245466|A/Laos/785/2021|2021-03-01	2021-03-01	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2245467|A/Laos/694/2021|2021-02-24	EPI_ISL_2245467	EPI_ISL_2245467|A/Laos/694/2021|2021-02-24	2021-02-24	Asia / Lao, People's Democratic Republic	Lao, People_s Democratic Republic	A1b/94N
EPI_ISL_2246006|A/Pennsylvania/255/2020|2020-03-16	EPI_ISL_2246006	EPI_ISL_2246006|A/Pennsylvania/255/2020|2020-03-16	2020-03-16	North America / United States / Pennsylvania	United States	A1b/186D
EPI_ISL_2258201|A/New_York/64/2019|2019-12-19	EPI_ISL_2258201	EPI_ISL_2258201|A/New_York/64/2019|2019-12-19	2019-12-19	North America / United States / New York	United States	A1b/186D
EPI_ISL_2258202|A/Colorado/12/2020|2020-01-28	EPI_ISL_2258202	EPI_ISL_2258202|A/Colorado/12/2020|2020-01-28	2020-01-28	North America / United States / Colorado	United States	A1b/131K
EPI_ISL_2258204|A/Massachusetts/47/2019|2019-12-06	EPI_ISL_2258204	EPI_ISL_2258204|A/Massachusetts/47/2019|2019-12-06	2019-12-06	North America / United States / Massachusetts	United States	A1b/94N
EPI_ISL_225834|A/Singapore/INFIMH-16-0019/2016|2016-06-14	EPI_ISL_225834	EPI_ISL_225834|A/Singapore/INFIMH-16-0019/2016|2016-06-14	2016-06-14	Asia / Singapore	Singapore	A1
EPI_ISL_227637|A/Newcastle/30/2016|2016-03-29	EPI_ISL_227637	EPI_ISL_227637|A/Newcastle/30/2016|2016-03-29	2016-03-29	Oceania / Australia / New South  Wales	Australia	A1
EPI_ISL_227639|A/Canberra/7/2016|2016-04-10	EPI_ISL_227639	EPI_ISL_227639|A/Canberra/7/2016|2016-04-10	2016-04-10	Oceania / Australia / Australian Capital Territory / Canberra	Australia	A1
EPI_ISL_230303|A/Antananarivo/1067/2016|2016-04-05	EPI_ISL_230303	EPI_ISL_230303|A/Antananarivo/1067/2016|2016-04-05	2016-04-05	Africa / Madagascar	Madagascar	A1
EPI_ISL_230320|A/Idaho/33/2016|2016-06-07	EPI_ISL_230320	EPI_ISL_230320|A/Idaho/33/2016|2016-06-07	2016-06-07	North America / United States / Idaho	United States	3c3.A
EPI_ISL_233441|A/Arizona/67/2016|2016-05-04	EPI_ISL_233441	EPI_ISL_233441|A/Arizona/67/2016|2016-05-04	2016-05-04	North America / United States / Arizona	United States	A1
EPI_ISL_2365356|A/India/Pun-NIV291000/2021_Jan|2021-01-20	EPI_ISL_2365356	EPI_ISL_2365356|A/India/Pun-NIV291000/2021_Jan|2021-01-20	2021-01-20	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_2365358|A/India/Pun-NIV293238/2021_Feb|2021-02-09	EPI_ISL_2365358	EPI_ISL_2365358|A/India/Pun-NIV293238/2021_Feb|2021-02-09	2021-02-09	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_2365359|A/India/Pun-NIV293349/2021_Feb|2021-02-10	EPI_ISL_2365359	EPI_ISL_2365359|A/India/Pun-NIV293349/2021_Feb|2021-02-10	2021-02-10	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_2365360|A/India/Pun-NIV293693/2021_Feb|2021-02-15	EPI_ISL_2365360	EPI_ISL_2365360|A/India/Pun-NIV293693/2021_Feb|2021-02-15	2021-02-15	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_2365361|A/Inida/Pun-NIV293751/2021_Feb|2021-02-16	EPI_ISL_2365361	EPI_ISL_2365361|A/Inida/Pun-NIV293751/2021_Feb|2021-02-16	2021-02-16	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_2365362|A/India/Pun-NIV300460/2021_Apr|2021-04-08	EPI_ISL_2365362	EPI_ISL_2365362|A/India/Pun-NIV300460/2021_Apr|2021-04-08	2021-04-08	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_239648|A/Delaware/32/2016|2016-11-15	EPI_ISL_239648	EPI_ISL_239648|A/Delaware/32/2016|2016-11-15	2016-11-15	North America / United States / Delaware	United States	A1
EPI_ISL_239701|A/Maryland/23/2016|2016-11-26	EPI_ISL_239701	EPI_ISL_239701|A/Maryland/23/2016|2016-11-26	2016-11-26	North America / United States / Maryland	United States	A3
EPI_ISL_239828|A/South_Australia/135/2016|2016-11-04	EPI_ISL_239828	EPI_ISL_239828|A/South_Australia/135/2016|2016-11-04	2016-11-04	Oceania / Australia / South Australia / Murray Bridge	Australia	A1
EPI_ISL_240790|A/Singapore/TT1374/2016|2016-12-01	EPI_ISL_240790	EPI_ISL_240790|A/Singapore/TT1374/2016|2016-12-01	2016-12-01	Asia / Singapore	Singapore	A3
EPI_ISL_240836|A/California/179/2016|2016-12-03	EPI_ISL_240836	EPI_ISL_240836|A/California/179/2016|2016-12-03	2016-12-03	North America / United States / California	United States	A3
EPI_ISL_241590|A/Washington/106/2016|2016-12-18	EPI_ISL_241590	EPI_ISL_241590|A/Washington/106/2016|2016-12-18	2016-12-18	North America / United States / Washington	United States	A1
EPI_ISL_2484031|A/India/Pun-NIV312279/2021_May|2021-05-13	EPI_ISL_2484031	EPI_ISL_2484031|A/India/Pun-NIV312279/2021_May|2021-05-13	2021-05-13	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_2484033|A/India/Pun-NIV312615/2021_May|2021-05-14	EPI_ISL_2484033	EPI_ISL_2484033|A/India/Pun-NIV312615/2021_May|2021-05-14	2021-05-14	Asia / India / Maharashtra / Pune	India	A1b/94N
EPI_ISL_249201|A/Brisbane/321/2016|2016-12-19	EPI_ISL_249201	EPI_ISL_249201|A/Brisbane/321/2016|2016-12-19	2016-12-19	Oceania / Australia / Queensland / Nambour	Australia	A2
EPI_ISL_249207|A/Brisbane/318/2016|2016-12-12	EPI_ISL_249207	EPI_ISL_249207|A/Brisbane/318/2016|2016-12-12	2016-12-12	Oceania / Australia / Queensland / Sunshine Coast	Australia	A2
EPI_ISL_2518731|A/Delaware/01/2021|2021-04-16	EPI_ISL_2518731	EPI_ISL_2518731|A/Delaware/01/2021|2021-04-16	2021-04-16	North America / United States / Delaware	United States	A1b/94N
EPI_ISL_252740|A/Washington/16/2017|2017-01-25	EPI_ISL_252740	EPI_ISL_252740|A/Washington/16/2017|2017-01-25	2017-01-25	North America / United States / Washington	United States	A2
EPI_ISL_258358|A/Texas/68/2017|2017-03-01	EPI_ISL_258358	EPI_ISL_258358|A/Texas/68/2017|2017-03-01	2017-03-01	North America / United States / Texas	United States	A1b
EPI_ISL_258392|A/Texas/71/2017|2017-03-18	EPI_ISL_258392	EPI_ISL_258392|A/Texas/71/2017|2017-03-18	2017-03-18	North America / United States / Texas	United States	3c3.A
EPI_ISL_259723|A/Florida/23/2017|2017-03-23	EPI_ISL_259723	EPI_ISL_259723|A/Florida/23/2017|2017-03-23	2017-03-23	North America / United States / Florida	United States	A1b
EPI_ISL_2625811|A/Togo/0377/2021|2021-04-01	EPI_ISL_2625811	EPI_ISL_2625811|A/Togo/0377/2021|2021-04-01	2021-04-01	Africa / Togo	Togo	A1b/186D
EPI_ISL_2625812|A/Togo/0089/2021|2021-02-12	EPI_ISL_2625812	EPI_ISL_2625812|A/Togo/0089/2021|2021-02-12	2021-02-12	Africa / Togo	Togo	A1b/186D
EPI_ISL_2625813|A/Togo/0232/2021|2021-03-01	EPI_ISL_2625813	EPI_ISL_2625813|A/Togo/0232/2021|2021-03-01	2021-03-01	Africa / Togo	Togo	A1b/186D
EPI_ISL_2625814|A/Togo/0237/2021|2021-03-03	EPI_ISL_2625814	EPI_ISL_2625814|A/Togo/0237/2021|2021-03-03	2021-03-03	Africa / Togo	Togo	A1b/186D
EPI_ISL_2625815|A/Togo/0084/2021|2021-02-09	EPI_ISL_2625815	EPI_ISL_2625815|A/Togo/0084/2021|2021-02-09	2021-02-09	Africa / Togo	Togo	A1b/186D
EPI_ISL_269024|A/Hong_Kong/2286/2017|2017-05-23	EPI_ISL_269024	EPI_ISL_269024|A/Hong_Kong/2286/2017|2017-05-23	2017-05-23	Asia / Hong Kong (SAR)	Hong Kong (SAR)	A1b/135K
EPI_ISL_269771|A/Singapore/TT0555/2017|2017-05-12	EPI_ISL_269771	EPI_ISL_269771|A/Singapore/TT0555/2017|2017-05-12	2017-05-12	Asia / Singapore	Singapore	A1b
EPI_ISL_2768081|A/Darwin/09/2021|2021-03-01	EPI_ISL_2768081	EPI_ISL_2768081|A/Darwin/09/2021|2021-03-01	2021-03-01	Oceania / Australia	Australia	A1b/94N
EPI_ISL_277940|A/Victoria/653/2017|2017-08-10	EPI_ISL_277940	EPI_ISL_277940|A/Victoria/653/2017|2017-08-10	2017-08-10	Oceania / Australia / Victoria / Emerald	Australia	A1b/135K
EPI_ISL_2800340|A/AbuDhabi/383196/2021|2021-02-07	EPI_ISL_2800340	EPI_ISL_2800340|A/AbuDhabi/383196/2021|2021-02-07	2021-02-07	Asia / United Arab Emirates / Abu Zaby	United Arab Emirates	A1b/94N
EPI_ISL_2800341|A/AbuDhabi/332924/2021|2021-02-02	EPI_ISL_2800341	EPI_ISL_2800341|A/AbuDhabi/332924/2021|2021-02-02	2021-02-02	Asia / United Arab Emirates / Abu Zaby	United Arab Emirates	A1b/94N
EPI_ISL_2800342|A/AbuDhabi/622842/2021|2021-03-05	EPI_ISL_2800342	EPI_ISL_2800342|A/AbuDhabi/622842/2021|2021-03-05	2021-03-05	Asia / United Arab Emirates / Abu Zaby	United Arab Emirates	A1b/94N
EPI_ISL_2800343|A/AbuDhabi/1541032/2021|2021-06-02	EPI_ISL_2800343	EPI_ISL_2800343|A/AbuDhabi/1541032/2021|2021-06-02	2021-06-02	Asia / United Arab Emirates / Abu Zaby	United Arab Emirates	A1b/94N
EPI_ISL_282838|A/Wisconsin/327/2017|2017-09-22	EPI_ISL_282838	EPI_ISL_282838|A/Wisconsin/327/2017|2017-09-22	2017-09-22	North America / United States / Wisconsin	United States	A1b/135K
EPI_ISL_283128|A/Bretagne/1413/2017|2017-10-09	EPI_ISL_283128	EPI_ISL_283128|A/Bretagne/1413/2017|2017-10-09	2017-10-09	Europe / France / Bretagne	France	A2/re
EPI_ISL_288989|A/YOKOHAMA/145/2017|2017-09-28	EPI_ISL_288989	EPI_ISL_288989|A/YOKOHAMA/145/2017|2017-09-28	2017-09-28	Asia / Japan	Japan	A1b/135N
EPI_ISL_2918651|A/Kenya/121/2021|2021-03-16	EPI_ISL_2918651	EPI_ISL_2918651|A/Kenya/121/2021|2021-03-16	2021-03-16	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918652|A/Kenya/111/2021|2021-02-18	EPI_ISL_2918652	EPI_ISL_2918652|A/Kenya/111/2021|2021-02-18	2021-02-18	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918653|A/Kenya/120/2021|2021-03-16	EPI_ISL_2918653	EPI_ISL_2918653|A/Kenya/120/2021|2021-03-16	2021-03-16	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918654|A/Kenya/103/2021|2021-01-29	EPI_ISL_2918654	EPI_ISL_2918654|A/Kenya/103/2021|2021-01-29	2021-01-29	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918655|A/Kenya/108/2021|2021-02-12	EPI_ISL_2918655	EPI_ISL_2918655|A/Kenya/108/2021|2021-02-12	2021-02-12	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918656|A/Kenya/105/2021|2021-02-08	EPI_ISL_2918656	EPI_ISL_2918656|A/Kenya/105/2021|2021-02-08	2021-02-08	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918657|A/Kenya/101/2021|2021-01-15	EPI_ISL_2918657	EPI_ISL_2918657|A/Kenya/101/2021|2021-01-15	2021-01-15	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918659|A/Kenya/117/2021|2021-03-03	EPI_ISL_2918659	EPI_ISL_2918659|A/Kenya/117/2021|2021-03-03	2021-03-03	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918660|A/Kenya/122/2021|2021-03-22	EPI_ISL_2918660	EPI_ISL_2918660|A/Kenya/122/2021|2021-03-22	2021-03-22	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918661|A/Kenya/119/2021|2021-03-09	EPI_ISL_2918661	EPI_ISL_2918661|A/Kenya/119/2021|2021-03-09	2021-03-09	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918662|A/Kenya/118/2021|2021-03-09	EPI_ISL_2918662	EPI_ISL_2918662|A/Kenya/118/2021|2021-03-09	2021-03-09	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918663|A/Kenya/110/2021|2021-02-16	EPI_ISL_2918663	EPI_ISL_2918663|A/Kenya/110/2021|2021-02-16	2021-02-16	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918664|A/Kenya/102/2021|2021-01-27	EPI_ISL_2918664	EPI_ISL_2918664|A/Kenya/102/2021|2021-01-27	2021-01-27	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918665|A/Kenya/113/2021|2021-02-18	EPI_ISL_2918665	EPI_ISL_2918665|A/Kenya/113/2021|2021-02-18	2021-02-18	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918666|A/Kenya/106/2021|2021-02-10	EPI_ISL_2918666	EPI_ISL_2918666|A/Kenya/106/2021|2021-02-10	2021-02-10	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918667|A/Kenya/104/2021|2021-02-08	EPI_ISL_2918667	EPI_ISL_2918667|A/Kenya/104/2021|2021-02-08	2021-02-08	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918668|A/Kenya/116/2021|2021-03-03	EPI_ISL_2918668	EPI_ISL_2918668|A/Kenya/116/2021|2021-03-03	2021-03-03	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918669|A/Kenya/107/2021|2021-02-12	EPI_ISL_2918669	EPI_ISL_2918669|A/Kenya/107/2021|2021-02-12	2021-02-12	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918670|A/Kenya/109/2021|2021-02-15	EPI_ISL_2918670	EPI_ISL_2918670|A/Kenya/109/2021|2021-02-15	2021-02-15	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_2918671|A/Kenya/114/2021|2021-02-20	EPI_ISL_2918671	EPI_ISL_2918671|A/Kenya/114/2021|2021-02-20	2021-02-20	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_292575|A/Kansas/14/2017|2017-12-14	EPI_ISL_292575	EPI_ISL_292575|A/Kansas/14/2017|2017-12-14	2017-12-14	North America / United States / Kansas	United States	3c3.A
EPI_ISL_2932448|A/MIYAGI/1/2021|2021-03-02	EPI_ISL_2932448	EPI_ISL_2932448|A/MIYAGI/1/2021|2021-03-02	2021-03-02	Asia / Japan	Japan	A1b/94N
EPI_ISL_2932450|A/MIYAGI/2/2021|2021-03-02	EPI_ISL_2932450	EPI_ISL_2932450|A/MIYAGI/2/2021|2021-03-02	2021-03-02	Asia / Japan	Japan	A1b/94N
EPI_ISL_2932452|A/Nepal/NPWR-05637/2021|2021-04-08	EPI_ISL_2932452	EPI_ISL_2932452|A/Nepal/NPWR-05637/2021|2021-04-08	2021-04-08	Asia / Nepal	Nepal	A1b/94N
EPI_ISL_2932740|A/Norway/10230/2021|2021-04-14	EPI_ISL_2932740	EPI_ISL_2932740|A/Norway/10230/2021|2021-04-14	2021-04-14	Europe / Norway	Norway	A1b/94N
EPI_ISL_294252|A/Switzerland/8060/2017|2017-12-21	EPI_ISL_294252	EPI_ISL_294252|A/Switzerland/8060/2017|2017-12-21	2017-12-21	Europe / Switzerland	Switzerland	A2/re
EPI_ISL_298379|A/Peru/3817/2017|2017-12-07	EPI_ISL_298379	EPI_ISL_298379|A/Peru/3817/2017|2017-12-07	2017-12-07	South America / Peru	Peru	A2/re
EPI_ISL_305018|A/New_Mexico/14/2018|2018-02-23	EPI_ISL_305018	EPI_ISL_305018|A/New_Mexico/14/2018|2018-02-23	2018-02-23	North America / United States / New Mexico	United States	A2/re
EPI_ISL_306954|A/NAGANO/2731/2017|2017-11-28	EPI_ISL_306954	EPI_ISL_306954|A/NAGANO/2731/2017|2017-11-28	2017-11-28	Asia / Japan	Japan	A1b/135N
EPI_ISL_307872|A/Abu_Dhabi/240/2018|2018-01-01	EPI_ISL_307872	EPI_ISL_307872|A/Abu_Dhabi/240/2018|2018-01-01	2018-01-01	Asia / United Arab Emirates	United Arab Emirates	A1b/135K
EPI_ISL_3085357|A/Kenya/123/2021|2021-03-29	EPI_ISL_3085357	EPI_ISL_3085357|A/Kenya/123/2021|2021-03-29	2021-03-29	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_3100991|A/Timor-Leste/20/2021|2021-02-25	EPI_ISL_3100991	EPI_ISL_3100991|A/Timor-Leste/20/2021|2021-02-25	2021-02-25	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100992|A/Timor-Leste/9/2021|2021-03-01	EPI_ISL_3100992	EPI_ISL_3100992|A/Timor-Leste/9/2021|2021-03-01	2021-03-01	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100993|A/Timor-Leste/19/2021|2021-02-24	EPI_ISL_3100993	EPI_ISL_3100993|A/Timor-Leste/19/2021|2021-02-24	2021-02-24	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100994|A/Timor-Leste/21/2021|2021-02-25	EPI_ISL_3100994	EPI_ISL_3100994|A/Timor-Leste/21/2021|2021-02-25	2021-02-25	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100995|A/Timor-Leste/27/2021|2021-03-30	EPI_ISL_3100995	EPI_ISL_3100995|A/Timor-Leste/27/2021|2021-03-30	2021-03-30	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100996|A/Timor-Leste/34/2021|2021-03-22	EPI_ISL_3100996	EPI_ISL_3100996|A/Timor-Leste/34/2021|2021-03-22	2021-03-22	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100997|A/Timor-Leste/43/2021|2021-01-30	EPI_ISL_3100997	EPI_ISL_3100997|A/Timor-Leste/43/2021|2021-01-30	2021-01-30	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3100998|A/Darwin/9/2021|2021-04-17	EPI_ISL_3100998	EPI_ISL_3100998|A/Darwin/9/2021|2021-04-17	2021-04-17	Oceania / Australia / Northern Territory / Darwin	Australia	A1b/94N
EPI_ISL_3100999|A/South_Auckland/1/2020|2020-12-27	EPI_ISL_3100999	EPI_ISL_3100999|A/South_Auckland/1/2020|2020-12-27	2020-12-27	Oceania / New Zealand / Auckland	New Zealand	A1b/137F
EPI_ISL_3101000|A/South_Auckland/2/2020|2020-12-27	EPI_ISL_3101000	EPI_ISL_3101000|A/South_Auckland/2/2020|2020-12-27	2020-12-27	Oceania / New Zealand / Auckland	New Zealand	A1b/137F
EPI_ISL_3101001|A/Timor-Leste/21/2021|2021-02-25	EPI_ISL_3101001	EPI_ISL_3101001|A/Timor-Leste/21/2021|2021-02-25	2021-02-25	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3101002|A/Timor-Leste/23/2021|2021-03-08	EPI_ISL_3101002	EPI_ISL_3101002|A/Timor-Leste/23/2021|2021-03-08	2021-03-08	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3101003|A/Timor-Leste/43/2021|2021-01-30	EPI_ISL_3101003	EPI_ISL_3101003|A/Timor-Leste/43/2021|2021-01-30	2021-01-30	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3101004|A/Timor-Leste/27/2021|2021-03-30	EPI_ISL_3101004	EPI_ISL_3101004|A/Timor-Leste/27/2021|2021-03-30	2021-03-30	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3101005|A/Timor-Leste/25/2021|2021-03-08	EPI_ISL_3101005	EPI_ISL_3101005|A/Timor-Leste/25/2021|2021-03-08	2021-03-08	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3101063|A/Timor-Leste/33/2021|2021-03-31	EPI_ISL_3101063	EPI_ISL_3101063|A/Timor-Leste/33/2021|2021-03-31	2021-03-31	Oceania / Timor-Leste	Timor-Leste	A1b/94N
EPI_ISL_3102209|A/Singapore/INFTT0001/2021|2021-01-07	EPI_ISL_3102209	EPI_ISL_3102209|A/Singapore/INFTT0001/2021|2021-01-07	2021-01-07	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_3102210|A/Singapore/INFKK0001/2021|2021-01-04	EPI_ISL_3102210	EPI_ISL_3102210|A/Singapore/INFKK0001/2021|2021-01-04	2021-01-04	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_3102211|A/Singapore/INFKK0002/2021|2021-02-01	EPI_ISL_3102211	EPI_ISL_3102211|A/Singapore/INFKK0002/2021|2021-02-01	2021-02-01	Asia / Singapore	Singapore	A1b/94N
EPI_ISL_312267|A/Hong_Kong/656/2018|2018-04-07	EPI_ISL_312267	EPI_ISL_312267|A/Hong_Kong/656/2018|2018-04-07	2018-04-07	Asia / Hong Kong (SAR)	Hong Kong (SAR)	A2/re
EPI_ISL_314014|A/Sydney/22/2018|2018-03-03	EPI_ISL_314014	EPI_ISL_314014|A/Sydney/22/2018|2018-03-03	2018-03-03	Oceania / Australia / New South Wales / Cabramatta	Australia	A1b/135N
EPI_ISL_314925|A/LaRioja/2202/2018|2018-04-02	EPI_ISL_314925	EPI_ISL_314925|A/LaRioja/2202/2018|2018-04-02	2018-04-02	Europe / Spain	Spain	A1b/135K
EPI_ISL_3162307|A/YAMAGATA/1/2021|2021-02-09	EPI_ISL_3162307	EPI_ISL_3162307|A/YAMAGATA/1/2021|2021-02-09	2021-02-09	Asia / Japan	Japan	A1b/94N
EPI_ISL_3162308|A/YAMAGATA/2/2021|2021-02-09	EPI_ISL_3162308	EPI_ISL_3162308|A/YAMAGATA/2/2021|2021-02-09	2021-02-09	Asia / Japan	Japan	A1b/94N
EPI_ISL_3184699|A/Kenya/108/2021|2021-02-12	EPI_ISL_3184699	EPI_ISL_3184699|A/Kenya/108/2021|2021-02-12	2021-02-12	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_3184700|A/Kenya/118/2021|2021-03-09	EPI_ISL_3184700	EPI_ISL_3184700|A/Kenya/118/2021|2021-03-09	2021-03-09	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_3184701|A/Kenya/101/2021|2021-01-15	EPI_ISL_3184701	EPI_ISL_3184701|A/Kenya/101/2021|2021-01-15	2021-01-15	Africa / Kenya	Kenya	A1b/94N
EPI_ISL_3184702|A/Kenya/103/2021|2021-01-29	EPI_ISL_3184702	EPI_ISL_3184702|A/Kenya/103/2021|2021-01-29	2021-01-29	Africa / Kenya	Kenya	A1b/94N
